step,secs,tou_price,s0_c1,s0_c2,s0_c3,s0_c4,s0_c5,s0_active_load_kw,pv_0,s1_c1,s1_c2,s1_c3,s1_c4,s1_c5,s1_active_load_kw,pv_1,s2_c1,s2_c2,s2_c3,s2_c4,s2_c5,s2_active_load_kw,pv_2,s3_c1,s3_c2,s3_c3,s3_c4,s3_c5,s3_active_load_kw,pv_3,s4_c1,s4_c2,s4_c3,s4_c4,s4_c5,s4_active_load_kw,pv_4,temperature_c,humidity_pct,cloud_amount,precipitation_mm,snow_cm,wind_speed_ms,wind_direction_deg,pressure_hpa,sea_level_pressure_hpa,solar_radiation_mj_m2,current_PTY
60,2400,111.9,1,0,1,1,0,59.063,18.074,1,0,1,0,1,59.267,18.062,0,1,1,1,1,65.13,18.074,1,1,0,1,1,86.212,18.093,1,1,1,0,1,105.847,18.05,16.175,53.002,1.501,0.0,0.0,5.725,200.0,993.925,1003.95,1.035,0
60,3000,111.9,1,0,1,1,0,59.235,21.312,1,0,1,1,1,63.037,21.296,0,1,1,1,1,79.642,21.29,0,1,0,1,1,73.729,21.309,1,1,1,0,1,105.626,21.291,16.391,51.002,0.501,0.0,0.0,5.842,200.0,993.975,1003.983,1.112,0
61,0,174.0,1,0,1,1,0,60.203,22.999,1,0,1,1,0,59.3,22.993,0,1,1,1,1,65.842,23.011,1,1,1,1,1,112.102,23.048,1,1,0,1,1,104.8,23.007,16.508,50.0,0.0,0.0,0.0,5.917,230.0,994.008,1004.008,1.151,0
61,600,174.0,1,0,1,1,0,59.029,23.07,1,0,1,1,0,59.462,23.079,1,1,1,1,1,105.84,23.057,1,1,1,1,1,111.679,23.051,1,1,0,1,1,105.417,23.049,16.525,50.0,0.0,0.0,0.0,5.95,230.0,994.025,1004.025,1.152,0
61,1200,174.0,1,0,1,0,1,61.859,23.057,1,0,1,1,1,63.507,23.081,1,1,1,1,1,111.788,23.06,1,1,1,1,1,111.863,23.071,1,1,0,1,1,105.397,23.079,16.542,50.0,0.0,0.0,0.0,5.983,230.0,994.042,1004.042,1.154,0
61,1800,174.0,1,0,1,1,1,65.64,23.135,1,0,1,1,1,65.487,23.097,1,1,1,1,1,94.625,23.096,1,1,1,1,1,111.875,23.117,1,1,0,1,1,105.577,23.08,16.558,50.0,0.0,0.0,0.0,6.017,230.0,994.058,1004.058,1.156,0
61,2400,174.0,1,0,0,1,0,57.057,23.137,1,0,1,1,1,65.635,23.156,1,1,1,1,1,102.24,23.171,1,1,1,1,1,110.795,23.156,1,1,0,1,0,100.591,23.123,16.575,50.0,0.0,0.0,0.0,6.05,230.0,994.075,1004.075,1.158,0
61,3000,174.0,1,1,0,1,0,92.776,23.18,1,1,1,1,1,96.54,23.201,1,1,1,1,1,111.892,23.143,1,1,1,1,0,107.683,23.183,1,1,0,1,1,104.324,23.2,16.592,50.0,0.0,0.0,0.0,6.083,230.0,994.092,1004.092,1.159,0
62,0,174.0,1,0,1,1,0,52.031,22.641,1,1,1,1,1,112.183,22.622,1,1,1,1,1,111.998,22.621,1,1,1,1,1,111.924,22.597,1,1,0,1,1,103.044,22.634,16.625,50.25,0.0,0.0,0.0,5.959,230.0,994.133,1004.133,1.131,0
62,600,174.0,0,0,1,1,0,12.88,21.464,1,1,1,1,1,111.782,21.465,1,1,1,1,1,109.912,21.444,1,1,1,1,1,109.783,21.478,1,1,0,0,1,98.85,21.433,16.675,50.75,0.0,0.0,0.0,5.675,230.0,994.2,1004.2,1.073,0
62,1200,174.0,1,0,1,1,0,41.875,20.274,1,1,1,1,1,112.391,20.283,1,1,1,0,1,105.498,20.271,1,1,1,0,1,105.173,20.295,1,1,0,0,1,99.135,20.283,16.725,51.25,0.0,0.0,0.0,5.392,230.0,994.267,1004.267,1.014,0
62,1800,174.0,1,0,1,1,0,80.69,19.168,1,1,1,1,1,98.253,19.125,1,1,1,0,1,105.682,19.13,1,1,1,0,1,87.777,19.134,1,0,0,0,1,52.682,19.124,16.775,51.75,0.0,0.0,0.0,5.109,230.0,994.333,1004.333,0.956,0
62,2400,174.0,1,1,1,1,1,112.121,17.987,0,1,1,1,1,54.225,17.951,0,1,0,0,1,63.639,17.968,1,0,1,0,1,59.211,17.957,1,0,0,1,1,56.709,17.981,16.825,52.25,0.0,0.0,0.0,4.825,230.0,994.4,1004.4,0.898,0
62,3000,174.0,1,1,1,1,1,111.63,16.785,0,1,1,1,0,59.083,16.828,0,1,0,1,1,58.964,16.772,1,0,1,0,1,59.15,16.782,1,0,0,1,1,59.27,16.754,16.875,52.75,0.0,0.0,0.0,4.542,230.0,994.467,1004.467,0.839,0
63,0,174.0,1,1,1,1,1,111.791,16.377,0,1,1,1,0,59.245,16.389,0,1,0,1,1,59.451,16.364,1,0,1,0,1,57.556,16.404,1,0,0,1,1,60.992,16.402,16.892,53.166,0.0,0.0,0.0,4.45,230.0,994.5,1004.5,0.82,0
63,600,174.0,1,1,1,1,1,105.229,16.778,0,1,1,1,0,61.274,16.805,0,1,1,1,1,62.867,16.781,0,1,1,0,1,44.945,16.759,1,1,1,1,1,97.433,16.809,16.875,53.5,0.0,0.0,0.0,4.55,230.0,994.5,1004.5,0.84,0
63,1200,174.0,1,1,1,1,1,112.281,17.174,1,1,1,1,1,112.203,17.177,0,1,1,0,1,60.925,17.219,0,1,1,0,1,57.398,17.195,1,1,1,1,1,112.066,17.187,16.858,53.833,0.0,0.0,0.0,4.65,230.0,994.5,1004.5,0.86,0
63,1800,174.0,1,1,1,1,1,112.226,17.605,1,1,1,1,1,111.787,17.573,0,1,1,0,1,67.786,17.582,0,1,1,0,0,60.584,17.597,1,1,1,1,1,112.335,17.58,16.842,54.166,0.0,0.0,0.0,4.75,230.0,994.5,1004.5,0.88,0
63,2400,174.0,1,1,1,1,1,111.706,18.022,1,1,1,1,0,107.78,17.986,0,1,1,0,1,79.929,17.985,0,1,1,0,0,67.161,18.005,1,1,1,1,1,111.688,17.975,16.825,54.5,0.0,0.0,0.0,4.85,230.0,994.5,1004.5,0.9,0
63,3000,174.0,1,1,1,1,1,111.85,18.399,1,1,1,0,0,101.2,18.414,0,1,1,1,1,65.012,18.356,0,1,1,0,0,54.724,18.394,1,1,1,1,1,112.09,18.385,16.808,54.833,0.0,0.0,0.0,4.95,230.0,994.5,1004.5,0.92,0
64,0,174.0,1,1,1,1,1,112.184,18.057,1,1,1,0,0,99.178,18.093,0,0,1,1,1,36.725,18.07,1,1,1,1,1,109.09,18.102,1,1,1,1,1,109.79,18.062,16.758,55.166,0.0,0.0,0.0,4.983,200.0,994.525,1004.525,0.903,0
64,600,174.0,1,1,0,1,1,106.486,16.976,1,1,0,1,0,98.736,17.004,0,1,1,0,1,59.255,17.01,1,1,1,1,1,111.93,17.006,1,1,0,1,1,105.343,17.014,16.675,55.5,0.0,0.0,0.0,4.95,200.0,994.575,1004.575,0.85,0
64,1200,174.0,1,1,0,1,1,105.299,15.932,1,1,0,1,0,100.178,15.955,0,1,1,0,1,59.059,15.958,1,1,1,1,1,111.582,15.934,1,0,0,1,1,71.598,15.931,16.592,55.833,0.0,0.0,0.0,4.917,200.0,994.625,1004.625,0.797,0
64,1800,174.0,1,1,0,1,1,105.355,14.859,1,1,1,1,0,105.994,14.916,0,1,1,0,1,59.047,14.914,1,1,1,1,1,111.429,14.911,1,0,0,1,1,59.868,14.862,16.508,56.166,0.0,0.0,0.0,4.883,200.0,994.675,1004.675,0.743,0
64,2400,174.0,1,1,0,1,1,105.32,13.798,1,1,1,1,0,105.492,13.84,0,1,1,0,1,59.092,13.796,1,1,1,1,0,103.345,13.783,1,0,1,1,1,65.724,13.792,16.425,56.5,0.0,0.0,0.0,4.85,200.0,994.725,1004.725,0.69,0
64,3000,174.0,1,1,0,1,1,105.317,12.755,1,1,1,1,0,105.362,12.736,0,1,1,0,1,45.896,12.743,1,1,0,1,0,101.514,12.737,1,0,1,1,1,65.61,12.739,16.342,56.833,0.0,0.0,0.0,4.817,200.0,994.775,1004.775,0.637,0
65,0,174.0,1,1,0,1,1,105.244,12.521,1,1,1,1,0,105.7,12.483,1,0,1,0,1,40.102,12.514,1,1,0,0,1,99.591,12.505,1,0,1,1,1,65.579,12.501,16.225,57.499,0.0,0.0,0.0,4.725,230.0,994.858,1004.867,0.625,0
65,600,174.0,1,1,0,1,1,105.118,13.078,1,1,1,1,0,90.853,13.088,0,0,1,0,1,12.923,13.079,1,0,0,0,0,67.986,13.107,1,0,1,1,1,69.616,13.124,16.075,58.499,0.0,0.0,0.0,4.575,230.0,994.975,1005.0,0.655,0
65,1200,174.0,1,1,0,1,1,105.429,13.697,1,0,1,1,0,59.148,13.696,0,0,1,0,1,12.585,13.711,1,0,0,0,0,48.248,13.709,1,1,1,1,1,112.075,13.692,15.925,59.499,0.0,0.0,0.0,4.425,230.0,995.092,1005.133,0.685,0
65,1800,174.0,1,1,0,1,1,102.672,14.312,1,0,1,1,1,65.337,14.321,0,0,0,0,1,6.473,14.339,1,0,1,0,0,71.237,14.293,1,1,1,1,1,111.384,14.312,15.775,60.499,0.0,0.0,0.0,4.275,230.0,995.208,1005.267,0.715,0
65,2400,174.0,1,1,0,1,1,103.742,14.906,1,0,1,1,1,65.342,14.88,0,0,0,0,1,6.477,14.894,1,1,1,0,0,98.698,14.917,1,1,1,1,0,105.734,14.877,15.625,61.499,0.0,0.0,0.0,4.125,230.0,995.325,1005.4,0.745,0
65,3000,174.0,1,1,1,1,1,111.464,15.498,1,0,1,1,1,64.521,15.473,0,0,0,0,1,6.456,15.461,1,1,1,0,0,99.141,15.488,1,0,1,1,0,61.348,15.55,15.475,62.499,0.0,0.0,0.0,3.975,230.0,995.442,1005.533,0.775,0
66,0,111.9,1,1,1,1,1,94.871,15.115,1,0,0,1,1,59.351,15.151,1,0,0,0,1,46.909,15.144,1,1,1,0,0,99.102,15.099,1,1,1,1,1,97.699,15.137,15.259,63.582,0.0,0.0,0.0,4.075,230.0,995.55,1005.65,0.757,0
66,600,111.9,1,1,1,1,1,111.831,13.797,1,0,0,1,1,59.274,13.8,1,0,1,0,1,59.122,13.809,1,1,1,1,0,106.13,13.81,1,1,1,1,1,89.315,13.783,14.975,64.749,0.0,0.0,0.0,4.425,230.0,995.65,1005.75,0.69,0
66,1200,111.9,1,1,1,1,1,111.789,12.466,1,1,0,1,1,103.336,12.432,1,0,1,0,1,56.978,12.461,1,1,1,1,1,111.613,12.453,0,1,1,1,1,78.888,12.51,14.692,65.916,0.0,0.0,0.0,4.775,230.0,995.75,1005.85,0.623,0
66,1800,111.9,1,1,1,1,1,111.927,11.159,1,1,0,1,1,106.262,11.135,1,0,0,0,1,48.229,11.161,1,1,0,1,1,105.291,11.139,1,0,1,1,1,76.997,11.141,14.409,67.082,0.0,0.0,0.0,5.125,230.0,995.85,1005.95,0.557,0
66,2400,111.9,1,1,1,1,1,112.179,9.814,1,1,1,1,1,102.258,9.804,0,0,0,1,1,12.921,9.767,1,1,0,1,1,105.496,9.813,1,0,0,1,1,60.537,9.786,14.125,68.249,0.0,0.0,0.0,5.475,230.0,995.95,1006.05,0.49,0
66,3000,111.9,1,1,1,1,1,111.592,8.464,1,0,1,1,1,65.538,8.496,0,0,0,1,1,12.92,8.445,1,1,0,1,1,105.45,8.47,0,0,1,1,1,19.042,8.491,13.842,69.416,0.0,0.0,0.0,5.825,230.0,996.05,1006.15,0.423,0
67,0,111.9,1,1,1,1,1,110.316,7.213,1,0,1,1,1,65.842,7.211,0,0,0,1,1,12.932,7.178,0,1,0,1,1,77.759,7.185,0,0,1,1,1,19.21,7.152,13.625,70.166,0.0,0.0,0.0,5.825,200.0,996.167,1006.275,0.36,0
67,600,111.9,1,1,1,1,0,100.287,5.996,1,0,1,1,1,65.622,6.004,0,0,0,1,1,10.368,6.012,0,1,0,1,1,59.28,5.997,0,0,0,1,1,12.998,6.005,13.475,70.5,0.0,0.0,0.0,5.475,200.0,996.3,1006.425,0.3,0
67,1200,111.9,1,0,1,1,0,59.157,4.811,1,0,1,1,1,65.634,4.809,0,0,0,1,0,6.478,4.805,0,1,0,1,1,59.175,4.801,0,0,0,1,0,6.554,4.788,13.325,70.833,0.0,0.0,0.0,5.125,200.0,996.433,1006.575,0.24,0
67,1800,111.9,1,0,1,1,0,58.969,3.572,1,0,1,1,1,63.092,3.586,0,0,0,1,0,6.476,3.606,0,1,0,1,1,59.358,3.612,0,0,0,1,0,6.483,3.609,13.175,71.166,0.0,0.0,0.0,4.775,200.0,996.567,1006.725,0.18,0
67,2400,111.9,1,0,1,1,0,59.338,2.425,0,0,1,1,1,19.367,2.404,1,0,0,1,0,35.987,2.373,0,1,0,1,1,59.19,2.421,0,0,0,1,0,6.475,2.41,13.025,71.5,0.0,0.0,0.0,4.425,200.0,996.7,1006.875,0.12,0
67,3000,111.9,1,0,1,1,0,59.153,1.171,0,0,1,1,1,19.445,1.193,1,0,0,1,0,52.755,1.229,0,1,0,1,1,59.283,1.174,0,0,0,1,0,6.47,1.174,12.875,71.833,0.0,0.0,0.0,4.075,200.0,996.833,1007.025,0.06,0
68,0,111.9,1,0,1,1,0,58.076,0.0,0,0,1,1,1,19.438,0.0,1,0,0,1,0,51.158,0.0,0,1,0,1,1,59.205,0.0,0,0,0,0,0,0.086,0.0,12.758,72.0,0.0,0.0,0.0,3.784,180.0,996.975,1007.175,0.028,0
68,600,111.9,1,0,1,0,0,52.825,0.0,0,0,1,1,1,19.43,0.0,1,0,0,0,0,46.256,0.0,0,1,0,1,1,59.155,0.0,0,0,0,0,0,0.0,0.0,12.675,72.0,0.0,0.0,0.0,3.55,180.0,997.125,1007.325,0.023,0
68,1200,111.9,1,0,1,0,1,58.218,0.0,0,0,1,1,1,18.156,0.0,1,0,1,0,0,51.782,0.0,0,1,0,1,1,58.969,0.0,0,0,0,0,0,0.0,0.0,12.592,72.0,0.0,0.0,0.0,3.317,180.0,997.275,1007.475,0.018,0
68,1800,111.9,1,0,1,0,1,59.083,0.0,0,0,0,1,1,12.922,0.0,1,0,1,0,0,52.772,0.0,1,1,0,1,1,99.854,0.0,0,0,0,0,0,0.0,0.0,12.508,72.0,0.0,0.0,0.0,3.084,180.0,997.425,1007.625,0.012,0
68,2400,111.9,1,0,1,0,1,59.293,0.0,0,0,0,1,1,12.929,0.0,1,0,1,0,0,52.814,0.0,1,1,0,1,1,105.576,0.0,0,0,0,0,0,0.0,0.0,12.425,72.0,0.0,0.0,0.0,2.85,180.0,997.575,1007.775,0.008,0
68,3000,111.9,1,0,1,0,0,54.268,0.0,0,0,0,1,1,12.891,0.0,1,0,1,0,0,52.787,0.0,1,1,0,1,1,105.408,0.0,0,0,0,0,0,0.0,0.0,12.342,72.0,0.0,0.0,0.0,2.617,180.0,997.725,1007.925,0.002,0
69,0,111.9,1,0,1,0,0,63.882,0.0,0,1,0,1,0,46.535,0.0,1,0,1,0,0,52.528,0.0,1,1,0,1,1,105.229,0.0,0,0,0,0,0,18.517,0.0,12.25,72.25,0.0,0.0,0.0,2.5,250.0,997.8,1008.0,0.0,0
69,600,111.9,1,0,1,0,0,52.765,0.0,0,1,0,1,0,52.735,0.0,1,0,0,0,0,48.037,0.0,1,1,0,0,0,95.956,0.0,0,0,0,0,1,8.633,0.0,12.15,72.75,0.0,0.0,0.0,2.5,250.0,997.8,1008.0,0.0,0
69,1200,111.9,1,0,1,0,0,52.827,0.0,0,1,0,1,0,52.638,0.0,1,0,0,0,0,46.273,0.0,1,1,0,0,0,92.535,0.0,1,0,0,0,1,39.574,0.0,12.05,73.25,0.0,0.0,0.0,2.5,250.0,997.8,1008.0,0.0,0
69,1800,111.9,1,0,1,0,0,52.586,0.0,0,1,0,1,0,52.777,0.0,1,1,0,0,0,83.068,0.0,1,1,0,0,0,92.47,0.0,0,0,0,0,1,11.283,0.0,11.95,73.75,0.0,0.0,0.0,2.5,250.0,997.8,1008.0,0.0,0
69,2400,111.9,1,0,1,0,0,54.238,0.0,0,1,0,1,0,52.866,0.0,0,1,0,0,0,63.397,0.0,1,1,0,0,0,92.519,0.0,0,0,0,0,0,0.0,0.0,11.85,74.25,0.0,0.0,0.0,2.5,250.0,997.8,1008.0,0.0,0
69,3000,111.9,1,0,1,0,1,59.255,0.0,0,0,0,1,0,24.794,0.0,0,1,0,0,0,42.862,0.0,1,1,0,0,0,92.225,0.0,0,0,0,0,0,0.0,0.0,11.75,74.75,0.0,0.0,0.0,2.5,250.0,997.8,1008.0,0.0,0
70,0,111.9,1,0,1,0,1,59.25,0.0,0,0,0,1,0,6.469,0.0,0,0,0,0,0,0.0,0.0,1,1,0,0,0,92.417,0.0,0,0,0,0,0,0.0,0.0,11.658,75.083,0.0,0.0,0.0,2.517,230.0,997.792,1008.0,0.0,0
70,600,111.9,1,0,1,0,1,37.877,0.0,0,0,0,1,1,12.682,0.0,0,0,0,0,0,0.0,0.0,1,1,0,0,0,92.379,0.0,0,0,0,0,0,0.0,0.0,11.575,75.25,0.0,0.0,0.0,2.55,230.0,997.775,1008.0,0.0,0
70,1200,111.9,0,0,1,0,1,12.517,0.0,0,0,0,1,1,12.933,0.0,0,0,0,0,0,0.0,0.0,1,1,0,0,0,92.771,0.0,0,0,0,0,0,0.0,0.0,11.492,75.417,0.0,0.0,0.0,2.583,230.0,997.758,1008.0,0.0,0
70,1800,111.9,0,0,1,0,0,6.478,0.0,0,0,0,1,1,9.941,0.0,0,0,0,0,0,0.0,0.0,1,1,0,0,0,81.378,0.0,0,0,0,0,0,1.045,0.0,11.408,75.583,0.0,0.0,0.0,2.617,230.0,997.742,1008.0,0.0,0
70,2400,111.9,0,0,1,0,0,6.478,0.0,0,0,0,0,1,6.488,0.0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,49.175,0.0,0,0,1,0,0,6.462,0.0,11.325,75.75,0.0,0.0,0.0,2.65,230.0,997.725,1008.0,0.0,0
70,3000,111.9,0,0,1,0,0,6.456,0.0,0,0,0,0,1,6.477,0.0,0,0,0,1,0,3.958,0.0,1,0,0,0,1,49.612,0.0,0,0,0,0,1,13.028,0.0,11.242,75.917,0.0,0.0,0.0,2.683,230.0,997.708,1008.0,0.0,0
71,0,111.9,0,0,1,0,0,6.484,0.0,0,0,0,0,1,6.479,0.0,0,0,1,1,0,10.686,0.0,1,0,0,0,0,46.138,0.0,1,0,0,0,1,52.762,0.0,11.158,76.333,0.0,0.0,0.0,2.7,230.0,997.725,1008.025,0.0,0
71,600,111.9,0,0,1,0,0,6.498,0.0,0,0,0,0,1,10.22,0.0,0,0,1,1,0,12.938,0.0,1,0,1,0,0,52.735,0.0,1,0,0,0,1,52.775,0.0,11.075,76.999,0.0,0.0,0.0,2.7,230.0,997.775,1008.075,0.0,0
71,1200,111.9,0,0,0,0,0,1.112,0.0,0,0,1,1,1,19.46,0.0,0,0,1,1,0,12.955,0.0,1,0,1,0,0,52.447,0.0,1,0,0,0,1,36.153,0.0,10.992,77.666,0.0,0.0,0.0,2.7,230.0,997.825,1008.125,0.0,0
71,1800,111.9,0,0,0,0,0,0.0,0.0,0,0,1,1,1,19.436,0.0,0,0,1,1,0,13.006,0.0,1,0,1,0,0,52.601,0.0,0,0,0,0,1,6.473,0.0,10.908,78.333,0.0,0.0,0.0,2.7,230.0,997.875,1008.175,0.0,0
71,2400,111.9,0,0,0,0,0,0.0,0.0,0,0,1,1,1,19.38,0.0,0,0,1,1,0,12.918,0.0,1,0,1,0,0,52.818,0.0,0,0,0,0,1,6.469,0.0,10.825,78.999,0.0,0.0,0.0,2.7,230.0,997.925,1008.225,0.0,0
71,3000,111.9,0,0,0,0,0,16.621,0.0,0,0,1,0,1,15.739,0.0,1,0,1,1,0,46.786,0.0,0,0,1,0,0,12.157,0.0,0,0,0,0,1,25.087,0.0,10.742,79.666,0.0,0.0,0.0,2.7,230.0,997.975,1008.275,0.0,0
72,0,84.5,1,0,0,0,0,46.398,0.0,0,0,1,0,1,12.964,0.0,1,0,1,1,0,59.156,0.0,0,0,1,0,0,6.477,0.0,0,1,0,0,1,52.09,0.0,10.683,80.083,0.0,0.0,0.0,2.658,200.0,997.983,1008.283,0.0,0
72,600,84.5,1,0,0,0,0,46.313,0.0,0,0,1,0,1,12.959,0.0,1,0,1,1,0,59.145,0.0,0,0,1,0,0,6.487,0.0,0,1,0,0,0,46.462,0.0,10.65,80.25,0.0,0.0,0.0,2.575,200.0,997.95,1008.25,0.0,0
72,1200,84.5,0,0,0,0,0,7.201,0.0,0,0,1,0,1,11.195,0.0,1,0,1,1,0,59.327,0.0,0,0,1,0,0,6.483,0.0,0,1,0,0,0,46.332,0.0,10.617,80.417,0.0,0.0,0.0,2.492,200.0,997.917,1008.217,0.0,0
72,1800,84.5,0,0,0,0,0,0.0,0.0,0,0,0,0,1,6.477,0.0,1,0,1,1,0,59.123,0.0,0,0,1,0,0,6.466,0.0,0,1,0,0,0,46.339,0.0,10.583,80.583,0.0,0.0,0.0,2.408,200.0,997.883,1008.183,0.0,0
72,2400,84.5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2.976,0.0,1,0,1,1,0,58.983,0.0,0,0,1,0,0,6.471,0.0,0,1,0,0,0,46.344,0.0,10.55,80.75,0.0,0.0,0.0,2.325,200.0,997.85,1008.15,0.0,0
72,3000,84.5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,19.316,0.0,1,0,1,1,0,51.169,0.0,0,0,1,0,0,6.491,0.0,0,1,0,0,0,35.713,0.0,10.517,80.917,0.0,0.0,0.0,2.242,200.0,997.817,1008.117,0.0,0
73,0,84.5,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.196,0.0,0,0,1,0,0,7.601,0.0,0,0,1,0,0,6.484,0.0,0,0,0,0,0,0.0,0.0,10.475,80.834,0.0,0.0,0.0,2.067,180.0,997.767,1008.067,0.0,0
73,600,84.5,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.198,0.0,0,0,1,0,0,6.465,0.0,0,0,1,0,0,6.476,0.0,0,0,0,0,0,0.0,0.0,10.425,80.5,0.0,0.0,0.0,1.8,180.0,997.7,1008.0,0.0,0
73,1200,84.5,0,0,0,0,1,6.028,0.0,1,0,0,0,0,46.219,0.0,0,0,1,0,0,21.365,0.0,0,0,1,0,0,6.478,0.0,0,0,0,0,0,0.0,0.0,10.375,80.167,0.0,0.0,0.0,1.534,180.0,997.633,1007.933,0.0,0
73,1800,84.5,0,0,0,0,1,6.464,0.0,1,0,0,0,0,46.148,0.0,0,1,1,0,0,52.629,0.0,0,0,1,0,0,6.476,0.0,0,0,0,0,0,0.0,0.0,10.325,79.834,0.0,0.0,0.0,1.267,180.0,997.567,1007.867,0.0,0
73,2400,84.5,0,0,0,0,1,6.48,0.0,1,0,0,0,0,44.621,0.0,0,0,1,0,0,21.35,0.0,0,0,1,0,0,5.224,0.0,0,0,0,0,0,0.0,0.0,10.275,79.5,0.0,0.0,0.0,1.0,180.0,997.5,1007.8,0.0,0
73,3000,84.5,0,0,0,0,1,6.475,0.0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,6.472,0.0,0,0,1,0,0,6.48,0.0,0,0,0,0,0,0.0,0.0,10.225,79.167,0.0,0.0,0.0,0.734,180.0,997.433,1007.733,0.0,0
74,0,84.5,0,0,0,0,1,6.488,0.0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,6.453,0.0,0,0,1,0,0,6.465,0.0,0,0,0,0,0,0.0,0.0,10.183,79.083,0.0,0.0,0.0,0.725,160.0,997.375,1007.675,0.0,0
74,600,84.5,0,0,0,0,1,6.45,0.0,0,0,0,0,0,0.159,0.0,0,0,1,0,0,6.471,0.0,0,0,1,0,0,6.474,0.0,0,0,0,0,0,0.0,0.0,10.15,79.25,0.0,0.0,0.0,0.975,160.0,997.325,1007.625,0.0,0
74,1200,84.5,0,0,0,0,1,6.444,0.0,0,0,0,1,0,6.468,0.0,0,0,1,0,0,6.452,0.0,0,0,1,0,0,6.463,0.0,0,0,0,0,0,0.0,0.0,10.117,79.417,0.0,0.0,0.0,1.225,160.0,997.275,1007.575,0.0,0
74,1800,84.5,0,0,0,0,1,6.482,0.0,0,0,0,1,0,6.456,0.0,0,0,1,0,0,6.449,0.0,0,0,1,0,0,6.483,0.0,0,0,0,0,0,0.0,0.0,10.083,79.583,0.0,0.0,0.0,1.475,160.0,997.225,1007.525,0.0,0
74,2400,84.5,0,0,0,0,1,6.464,0.0,0,0,0,1,0,6.488,0.0,0,0,1,0,0,6.475,0.0,0,0,1,0,0,5.93,0.0,0,0,0,0,0,0.0,0.0,10.05,79.75,0.0,0.0,0.0,1.725,160.0,997.175,1007.475,0.0,0
74,3000,84.5,0,0,0,0,1,6.471,0.0,0,0,0,1,0,6.477,0.0,0,0,1,0,0,6.482,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,36.179,0.0,10.017,79.917,0.0,0.0,0.0,1.975,160.0,997.125,1007.425,0.0,0
75,0,84.5,1,0,0,0,1,36.282,0.0,0,0,0,1,0,6.455,0.0,0,0,1,0,0,6.471,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,46.267,0.0,9.95,80.083,0.0,0.0,0.0,2.008,180.0,997.092,1007.392,0.0,0
75,600,84.5,1,0,0,0,1,52.835,0.0,0,0,0,1,0,24.491,0.0,0,0,0,0,0,3.22,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,46.047,0.0,9.85,80.25,0.0,0.0,0.0,1.825,180.0,997.075,1007.375,0.0,0
75,1200,84.5,1,0,0,0,1,52.704,0.0,0,1,0,1,0,52.516,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,46.373,0.0,9.75,80.417,0.0,0.0,0.0,1.642,180.0,997.058,1007.358,0.0,0
75,1800,84.5,1,0,0,0,1,52.791,0.0,0,1,0,0,0,46.675,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,46.265,0.0,9.65,80.583,0.0,0.0,0.0,1.458,180.0,997.042,1007.342,0.0,0
75,2400,84.5,1,0,0,0,1,48.798,0.0,0,1,0,0,0,46.215,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,46.285,0.0,9.55,80.75,0.0,0.0,0.0,1.275,180.0,997.025,1007.325,0.0,0
75,3000,84.5,0,0,0,0,1,6.496,0.0,0,1,0,0,0,46.161,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,46.194,0.0,9.45,80.917,0.0,0.0,0.0,1.092,180.0,997.008,1007.308,0.0,0
76,0,84.5,0,0,0,0,1,6.489,0.0,0,1,0,0,0,46.276,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,37.959,0.0,9.383,81.166,0.0,0.0,0.0,0.975,140.0,996.975,1007.275,0.0,0
76,600,84.5,0,0,0,0,1,6.454,0.0,0,0,0,0,0,16.048,0.0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,34.837,0.0,0,0,0,0,0,0.0,0.0,9.35,81.5,0.0,0.0,0.0,0.925,140.0,996.925,1007.225,0.0,0
76,1200,84.5,0,0,0,0,1,6.468,0.0,0,0,0,0,0,3.157,0.0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.119,0.0,0,0,0,0,0,0.0,0.0,9.317,81.833,0.0,0.0,0.0,0.875,140.0,996.875,1007.175,0.0,0
76,1800,84.5,1,0,0,0,1,40.959,0.0,0,0,1,0,0,6.494,0.0,0,0,0,0,0,2.081,0.0,1,0,0,0,0,46.213,0.0,0,0,0,0,0,0.367,0.0,9.283,82.166,0.0,0.0,0.0,0.825,140.0,996.825,1007.125,0.0,0
